date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
5/22,2330,永豐金-匯立,0039004100380031,3012,260,2752,10.48,1,buy,2026-05-23
5/22,2330,台灣摩根士丹利,1470,1079,2341,-1262,4.81,1,sell,2026-05-23
5/22,2330,美林,1440,2134,421,1713,6.52,2,buy,2026-05-23
5/22,2330,花旗環球,1590,869,1995,-1126,4.29,2,sell,2026-05-23
5/22,2330,美商高盛,1480,2125,1126,999,3.8,3,buy,2026-05-23
5/22,2330,元大證券,9800,647,1624,-977,3.72,3,sell,2026-05-23
5/22,2330,摩根大通,8440,3010,2573,437,1.66,4,buy,2026-05-23
5/22,2330,新加坡商瑞銀,1650,1479,2411,-932,3.55,4,sell,2026-05-23
5/22,2330,大和國泰,8890,272,20,252,0.96,5,buy,2026-05-23
5/22,2330,香港上海匯豐,8960,517,1222,-705,2.68,5,sell,2026-05-23
5/22,2330,國泰證券,8880,340,137,203,0.77,6,buy,2026-05-23
5/22,2330,凱基,9200,107,651,-544,2.07,6,sell,2026-05-23
5/22,2330,中國信託,6160,160,32,128,0.49,7,buy,2026-05-23
5/22,2330,凱基-台北,9268,390,930,-540,2.06,7,sell,2026-05-23
5/22,2330,凱基-永和,9207,100,4,96,0.37,8,buy,2026-05-23
5/22,2330,港商麥格理,1360,128,474,-346,1.32,8,sell,2026-05-23
5/22,2330,第一金-高雄,5383,93,26,67,0.26,9,buy,2026-05-23
5/22,2330,統一,5850,74,308,-234,0.89,9,sell,2026-05-23
5/22,2330,群益金鼎,9100,71,11,60,0.23,10,buy,2026-05-23
5/22,2330,華南永昌,9300,43,255,-212,0.81,10,sell,2026-05-23
5/22,2330,元大-大同,0039003800390047,81,24,57,0.22,11,buy,2026-05-23
5/22,2330,凱基-三多,9275,4,187,-183,0.7,11,sell,2026-05-23
5/22,2330,永豐金-南投,003900410039004d,57,2,55,0.21,12,buy,2026-05-23
5/22,2330,港商野村,1560,523,692,-169,0.64,12,sell,2026-05-23
5/22,2330,法銀巴黎,8900,73,21,52,0.2,13,buy,2026-05-23
5/22,2330,台新-台北,0039004200320030,11,172,-161,0.61,13,sell,2026-05-23
5/22,2330,華南永昌-東昇,9386,56,4,52,0.2,14,buy,2026-05-23
5/22,2330,台新,0039004200300030,133,265,-132,0.5,14,sell,2026-05-23
5/22,2330,(牛牛牛)亞-鑫豐,0036003000310064,59,10,49,0.19,15,buy,2026-05-23
5/22,2330,華南永昌-民權,9312,76,143,-67,0.26,15,sell,2026-05-23
5/22,2317,新加坡商瑞銀,1650,8901,4281,4620,8.2,1,buy,2026-05-23
5/22,2317,香港上海匯豐,8960,13,1621,-1608,2.86,1,sell,2026-05-23
5/22,2317,美林,1440,4171,646,3525,6.26,2,buy,2026-05-23
5/22,2317,第一金,5380,15,1533,-1518,2.7,2,sell,2026-05-23
5/22,2317,台灣摩根士丹利,1470,4155,1093,3062,5.44,3,buy,2026-05-23
5/22,2317,凱基,9200,54,1108,-1054,1.87,3,sell,2026-05-23
5/22,2317,元大證券,9800,5870,2880,2990,5.31,4,buy,2026-05-23
5/22,2317,花旗環球,1590,198,1252,-1054,1.87,4,sell,2026-05-23
5/22,2317,港商野村,1560,2715,316,2399,4.26,5,buy,2026-05-23
5/22,2317,第一金-高雄,5383,84,673,-589,1.05,5,sell,2026-05-23
5/22,2317,凱基-台北,9268,3963,1593,2370,4.21,6,buy,2026-05-23
5/22,2317,國泰-敦南,8888,442,933,-491,0.87,6,sell,2026-05-23
5/22,2317,美商高盛,1480,4341,2255,2086,3.7,7,buy,2026-05-23
5/22,2317,華南永昌-高雄,9303,6,426,-420,0.75,7,sell,2026-05-23
5/22,2317,摩根大通,8440,4043,2801,1242,2.21,8,buy,2026-05-23
5/22,2317,新光,8560,212,589,-377,0.67,8,sell,2026-05-23
5/22,2317,港商麥格理,1360,413,10,403,0.72,9,buy,2026-05-23
5/22,2317,富邦證券,9600,359,706,-347,0.62,9,sell,2026-05-23
5/22,2317,永豐金證券,0039004100300030,677,370,307,0.55,10,buy,2026-05-23
5/22,2317,台灣企銀-建成,0031003100310042,1,274,-273,0.48,10,sell,2026-05-23
5/22,2317,台新-緯城,0039004200320041,308,21,287,0.51,11,buy,2026-05-23
5/22,2317,華南永昌,9300,248,490,-242,0.43,11,sell,2026-05-23
5/22,2317,永豐金-匯立,0039004100380031,336,107,229,0.41,12,buy,2026-05-23
5/22,2317,台新,0039004200300030,465,690,-225,0.4,12,sell,2026-05-23
5/22,2317,元大-館前,003900380034004b,169,26,143,0.25,13,buy,2026-05-23
5/22,2317,第一金-華江,0035003300380057,16,197,-181,0.32,13,sell,2026-05-23
5/22,2317,國票-台南,0037003700390044,110,25,85,0.15,14,buy,2026-05-23
5/22,2317,玉山證券,8840,49,225,-176,0.31,14,sell,2026-05-23
5/22,2317,統一,5850,155,75,80,0.14,15,buy,2026-05-23
5/22,2317,凱基-彰化,0039003200300047,27,186,-159,0.28,15,sell,2026-05-23
5/22,2454,國泰證券,8880,896,25,871,4.19,1,buy,2026-05-23
5/22,2454,新加坡商瑞銀,1650,642,2000,-1358,6.54,1,sell,2026-05-23
5/22,2454,美商高盛,1480,1609,877,732,3.52,2,buy,2026-05-23
5/22,2454,美林,1440,474,1541,-1067,5.14,2,sell,2026-05-23
5/22,2454,群益金鼎-大安,0039003100380065,774,107,667,3.21,3,buy,2026-05-23
5/22,2454,凱基,9200,229,1275,-1046,5.04,3,sell,2026-05-23
5/22,2454,統一,5850,681,97,584,2.81,4,buy,2026-05-23
5/22,2454,凱基-台北,9268,807,1143,-336,1.62,4,sell,2026-05-23
5/22,2454,群益金鼎,9100,467,25,442,2.13,5,buy,2026-05-23
5/22,2454,元大證券,9800,1934,2230,-296,1.42,5,sell,2026-05-23
5/22,2454,兆豐證券,7000,375,16,359,1.73,6,buy,2026-05-23
5/22,2454,永豐金證券,0039004100300030,583,826,-243,1.17,6,sell,2026-05-23
5/22,2454,宏遠證券,1260,371,36,335,1.61,7,buy,2026-05-23
5/22,2454,永豐金-匯立,0039004100380031,58,201,-143,0.69,7,sell,2026-05-23
5/22,2454,台新,0039004200300030,378,90,288,1.39,8,buy,2026-05-23
5/22,2454,香港上海匯豐,8960,179,312,-133,0.64,8,sell,2026-05-23
5/22,2454,中國信託,6160,304,52,252,1.21,9,buy,2026-05-23
5/22,2454,花旗環球,1590,268,388,-120,0.58,9,sell,2026-05-23
5/22,2454,國票-敦北法人,0037003700390063,199,8,191,0.92,10,buy,2026-05-23
5/22,2454,富邦證券,9600,635,706,-71,0.34,10,sell,2026-05-23
5/22,2454,兆豐-民生,0037003000300063,176,3,173,0.83,11,buy,2026-05-23
5/22,2454,凱基-松山,9217,6,59,-53,0.26,11,sell,2026-05-23
5/22,2454,臺銀,1040,183,25,158,0.76,12,buy,2026-05-23
5/22,2454,富邦-嘉義,9692,25,71,-46,0.22,12,sell,2026-05-23
5/22,2454,大和國泰,8890,199,97,102,0.49,13,buy,2026-05-23
5/22,2454,兆豐-新竹,0037003000300056,13,57,-44,0.21,13,sell,2026-05-23
5/22,2454,華南永昌,9300,117,20,97,0.47,14,buy,2026-05-23
5/22,2454,富邦-板橋,9655,16,58,-42,0.2,14,sell,2026-05-23
5/22,2454,第一金,5380,92,1,91,0.44,15,buy,2026-05-23
5/22,2454,元大-復北,9872,11,51,-40,0.19,15,sell,2026-05-23
5/22,2308,花旗環球,1590,609,39,570,6.81,1,buy,2026-05-23
5/22,2308,新加坡商瑞銀,1650,621,1046,-425,5.08,1,sell,2026-05-23
5/22,2308,富邦證券,9600,269,24,245,2.93,2,buy,2026-05-23
5/22,2308,摩根大通,8440,1122,1386,-264,3.16,2,sell,2026-05-23
5/22,2308,大和國泰,8890,214,0,214,2.56,3,buy,2026-05-23
5/22,2308,美林,1440,141,334,-193,2.31,3,sell,2026-05-23
5/22,2308,港商野村,1560,209,31,178,2.13,4,buy,2026-05-23
5/22,2308,香港上海匯豐,8960,7,140,-133,1.59,4,sell,2026-05-23
5/22,2308,永豐金證券,0039004100300030,304,155,149,1.78,5,buy,2026-05-23
5/22,2308,永豐金-信義,0039004100390052,1,121,-120,1.43,5,sell,2026-05-23
5/22,2308,凱基,9200,101,23,78,0.93,6,buy,2026-05-23
5/22,2308,元大證券,9800,344,423,-79,0.94,6,sell,2026-05-23
5/22,2308,統一,5850,82,18,64,0.77,7,buy,2026-05-23
5/22,2308,凱基-台北,9268,277,344,-67,0.8,7,sell,2026-05-23
5/22,2308,群益金鼎-民權,9131,59,4,55,0.66,8,buy,2026-05-23
5/22,2308,永豐金-板新,003900410039004a,3,64,-61,0.73,8,sell,2026-05-23
5/22,2308,華南永昌,9300,59,11,48,0.57,9,buy,2026-05-23
5/22,2308,富邦-敦南,9663,6,57,-51,0.61,9,sell,2026-05-23
5/22,2308,美商高盛,1480,599,563,36,0.43,10,buy,2026-05-23
5/22,2308,凱基-竹科,9272,3,52,-49,0.59,10,sell,2026-05-23
5/22,2308,華南永昌-虎尾,9377,31,1,30,0.36,11,buy,2026-05-23
5/22,2308,兆豐證券,7000,3,41,-38,0.45,11,sell,2026-05-23
5/22,2308,玉山-大里,003800380034004a,23,4,19,0.23,12,buy,2026-05-23
5/22,2308,台新-台北,0039004200320030,5,41,-36,0.43,12,sell,2026-05-23
5/22,2308,兆豐-松德,0037003000300069,19,0,19,0.23,13,buy,2026-05-23
5/22,2308,永豐金-匯立,0039004100380031,73,97,-24,0.29,13,sell,2026-05-23
5/22,2308,宏遠證券,1260,18,1,17,0.2,14,buy,2026-05-23
5/22,2308,中國信託-永康,6163,2,22,-20,0.24,14,sell,2026-05-23
5/22,2308,國票-敦北法人,0037003700390063,19,2,17,0.2,15,buy,2026-05-23
5/22,2308,富邦-仁愛,9676,18,35,-17,0.2,15,sell,2026-05-23
5/22,2382,國泰證券,8880,12909,25,12884,35.94,1,buy,2026-05-23
5/22,2382,美商高盛,1480,819,4018,-3199,8.92,1,sell,2026-05-23
5/22,2382,摩根大通,8440,6187,2079,4108,11.46,2,buy,2026-05-23
5/22,2382,台灣摩根士丹利,1470,321,2427,-2106,5.87,2,sell,2026-05-23
5/22,2382,香港上海匯豐,8960,1735,779,956,2.67,3,buy,2026-05-23
5/22,2382,凱基-台北,9268,1125,2295,-1170,3.26,3,sell,2026-05-23
5/22,2382,台新-台北,0039004200320030,191,7,184,0.51,4,buy,2026-05-23
5/22,2382,永豐金證券,0039004100300030,249,1314,-1065,2.97,4,sell,2026-05-23
5/22,2382,群益金鼎-大安,0039003100380065,181,25,156,0.44,5,buy,2026-05-23
5/22,2382,港商麥格理,1360,0,916,-916,2.56,5,sell,2026-05-23
5/22,2382,元大證券,9800,2645,2531,114,0.32,6,buy,2026-05-23
5/22,2382,福邦證券,6480,3,853,-850,2.37,6,sell,2026-05-23
5/22,2382,永豐金-匯立,0039004100380031,182,80,102,0.28,7,buy,2026-05-23
5/22,2382,美林,1440,156,896,-740,2.06,7,sell,2026-05-23
5/22,2382,富邦證券,9600,120,24,96,0.27,8,buy,2026-05-23
5/22,2382,群益金鼎,9100,38,684,-646,1.8,8,sell,2026-05-23
5/22,2382,第一金-高雄,5383,103,12,91,0.25,9,buy,2026-05-23
5/22,2382,港商野村,1560,0,509,-509,1.42,9,sell,2026-05-23
5/22,2382,兆豐證券,7000,81,26,55,0.15,10,buy,2026-05-23
5/22,2382,統一-新竹,5857,105,550,-445,1.24,10,sell,2026-05-23
5/22,2382,中國信託-忠孝,6162,87,53,34,0.09,11,buy,2026-05-23
5/22,2382,中國信託,6160,43,480,-437,1.22,11,sell,2026-05-23
5/22,2382,德信-中正,6912,42,10,32,0.09,12,buy,2026-05-23
5/22,2382,新加坡商瑞銀,1650,1023,1427,-404,1.13,12,sell,2026-05-23
5/22,2382,統一-松江,003500380035005a,40,9,31,0.09,13,buy,2026-05-23
5/22,2382,康和,8450,5,301,-296,0.83,13,sell,2026-05-23
5/22,2382,元大-歸仁,0039003800310061,47,17,30,0.08,14,buy,2026-05-23
5/22,2382,國票-敦北法人,0037003700390063,3,207,-204,0.57,14,sell,2026-05-23
5/22,2382,元大-天母,0039003800310049,40,13,27,0.08,15,buy,2026-05-23
5/22,2382,元大-台北,0039003800300068,8,210,-202,0.56,15,sell,2026-05-23
5/22,2891,台灣摩根士丹利,1470,5733,268,5465,14.83,1,buy,2026-05-23
5/22,2891,新加坡商瑞銀,1650,649,4671,-4022,10.92,1,sell,2026-05-23
5/22,2891,永豐金-匯立,0039004100380031,4600,109,4491,12.19,2,buy,2026-05-23
5/22,2891,第一金-中山,5389,1,3006,-3005,8.16,2,sell,2026-05-23
5/22,2891,摩根大通,8440,8574,6349,2225,6.04,3,buy,2026-05-23
5/22,2891,永豐金證券,0039004100300030,251,1656,-1405,3.81,3,sell,2026-05-23
5/22,2891,元大證券,9800,3825,2888,937,2.54,4,buy,2026-05-23
5/22,2891,香港上海匯豐,8960,0,1146,-1146,3.11,4,sell,2026-05-23
5/22,2891,凱基-雙和,0039003200300043,525,0,525,1.42,5,buy,2026-05-23
5/22,2891,康和,8450,0,1009,-1009,2.74,5,sell,2026-05-23
5/22,2891,凱基-台北,9268,3930,3624,306,0.83,6,buy,2026-05-23
5/22,2891,台新-台北,0039004200320030,0,1009,-1009,2.74,6,sell,2026-05-23
5/22,2891,法銀巴黎,8900,322,25,297,0.81,7,buy,2026-05-23
5/22,2891,國泰證券,8880,18,1008,-990,2.69,7,sell,2026-05-23
5/22,2891,美商高盛,1480,3349,3154,195,0.53,8,buy,2026-05-23
5/22,2891,富邦證券,9600,31,659,-628,1.7,8,sell,2026-05-23
5/22,2891,港商野村,1560,201,7,194,0.53,9,buy,2026-05-23
5/22,2891,中國信託-永康,6163,12,414,-402,1.09,9,sell,2026-05-23
5/22,2891,亞東,2180,176,15,161,0.44,10,buy,2026-05-23
5/22,2891,群益金鼎,9100,12,251,-239,0.65,10,sell,2026-05-23
5/22,2891,土銀,1030,147,2,145,0.39,11,buy,2026-05-23
5/22,2891,富邦-台南,9667,2,143,-141,0.38,11,sell,2026-05-23
5/22,2891,花旗環球,1590,382,260,122,0.33,12,buy,2026-05-23
5/22,2891,永豐金-板新,003900410039004a,5,123,-118,0.32,12,sell,2026-05-23
5/22,2891,統一,5850,122,19,103,0.28,13,buy,2026-05-23
5/22,2891,國泰-新莊,8886,2,109,-107,0.29,13,sell,2026-05-23
5/22,2891,台新-永和,0039004200320042,100,2,98,0.27,14,buy,2026-05-23
5/22,2891,國票證券,7790,10,109,-99,0.27,14,sell,2026-05-23
5/22,2891,元大-萬華,0039003800310071,101,10,91,0.25,15,buy,2026-05-23
5/22,2891,新光,8560,94,176,-82,0.22,15,sell,2026-05-23
5/22,2881,美商高盛,1480,6016,1708,4308,10.31,1,buy,2026-05-23
5/22,2881,凱基,9200,203,16609,-16406,39.25,1,sell,2026-05-23
5/22,2881,美林,1440,4564,346,4218,10.09,2,buy,2026-05-23
